set,clip,setup,memory,input,offset,horizon_s,fde_px,fde_iqr_px,lock_on_s,path_median_px,path_last_px,period_ratio,auc,latency_s,fp_per_min,n_steps,unseen_fraction
development,loop_break_01/diagonal,wall_target,snn_phasemap,snn,removed,0.025,16.47486834521488,14.858033248082837,inf,25.143696973707655,29.93337490942926,0.49422631317176413,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_phasemap,snn,as_is,0.05,20.06644417737059,14.333075359152302,inf,31.541710470071877,38.203671045929354,0.49422631317176413,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_phasemap,snn,removed,0.05,17.15557399159112,15.065865048210961,inf,25.143696973707655,29.93337490942926,0.49422631317176413,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_phasemap,snn,as_is,0.1,21.507857578022264,17.667810494083273,inf,31.541710470071877,38.203671045929354,0.49422631317176413,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_phasemap,snn,removed,0.1,19.527515941109073,17.441352603979368,inf,25.143696973707655,29.93337490942926,0.49422631317176413,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_phasemap,snn,as_is,0.2,25.687827754807177,21.218532506908044,inf,31.541710470071877,38.203671045929354,0.49422631317176413,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_phasemap,snn,removed,0.2,24.71236716826572,24.423704972654136,inf,25.143696973707655,29.93337490942926,0.49422631317176413,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,phasemap,snn,as_is,0.025,17.265727154712017,13.747641787969462,inf,17.585640996692696,27.80919306952525,0.49068891575598506,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,phasemap,snn,removed,0.025,15.950928989766732,13.122316701219052,inf,15.16193188720463,20.206287750509436,0.49068891575598506,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,phasemap,snn,as_is,0.05,16.946857354937,14.193171418754714,inf,17.585640996692696,27.80919306952525,0.49068891575598506,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,phasemap,snn,removed,0.05,16.933931216187183,14.291747839873487,inf,15.16193188720463,20.206287750509436,0.49068891575598506,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,phasemap,snn,as_is,0.1,18.088506568308507,15.775847765279366,inf,17.585640996692696,27.80919306952525,0.49068891575598506,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,phasemap,snn,removed,0.1,18.334745117408907,15.483012296739695,inf,15.16193188720463,20.206287750509436,0.49068891575598506,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,phasemap,snn,as_is,0.2,21.554416708558406,18.320991251579407,inf,17.585640996692696,27.80919306952525,0.49068891575598506,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,phasemap,snn,removed,0.2,20.25973311020985,16.0875268441579,inf,15.16193188720463,20.206287750509436,0.49068891575598506,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,kalman,snn,as_is,0.025,24.094689583149954,20.775535477505194,inf,33.421913825878065,39.41881154649279,0.5007918879768143,nan,nan,45.71428571428669,2100,0.0
development,loop_break_01/diagonal,wall_target,kalman,snn,removed,0.025,21.53302397528177,20.41696946617617,inf,27.916269040327577,31.51929540980668,0.5007918879768143,nan,nan,45.71428571428669,2100,0.0
development,loop_break_01/diagonal,wall_target,kalman,snn,as_is,0.05,26.958544940158045,23.310290140066726,inf,33.421913825878065,39.41881154649279,0.5007918879768143,nan,nan,45.71428571428669,2100,0.0
development,loop_break_01/diagonal,wall_target,kalman,snn,removed,0.05,25.178120806987177,23.762614807401448,inf,27.916269040327577,31.51929540980668,0.5007918879768143,nan,nan,45.71428571428669,2100,0.0
development,loop_break_01/diagonal,wall_target,kalman,snn,as_is,0.1,29.819975440295593,27.058258470230353,inf,33.421913825878065,39.41881154649279,0.5007918879768143,nan,nan,45.71428571428669,2100,0.0
development,loop_break_01/diagonal,wall_target,kalman,snn,removed,0.1,28.526320788532047,27.324604389240555,inf,27.916269040327577,31.51929540980668,0.5007918879768143,nan,nan,45.71428571428669,2100,0.0
development,loop_break_01/diagonal,wall_target,kalman,snn,as_is,0.2,22.478814806464584,21.26981762738732,inf,33.421913825878065,39.41881154649279,0.5007918879768143,nan,nan,45.71428571428669,2100,0.0
development,loop_break_01/diagonal,wall_target,kalman,snn,removed,0.2,23.303729849696822,22.462814854277436,inf,27.916269040327577,31.51929540980668,0.5007918879768143,nan,nan,45.71428571428669,2100,0.0
development,loop_break_01/diagonal,wall_target,harmonic,snn,as_is,0.025,16.606369904086304,14.683589779896037,inf,22.652106362631596,29.52916603435739,0.5007918879768143,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,harmonic,snn,removed,0.025,20.58904923712174,13.254177997324279,inf,18.46605608650789,22.57172894483302,0.5007918879768143,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,harmonic,snn,as_is,0.05,16.824815028204235,14.071640444626693,inf,22.652106362631596,29.52916603435739,0.5007918879768143,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,harmonic,snn,removed,0.05,21.837933245278506,13.0183214032638,inf,18.46605608650789,22.57172894483302,0.5007918879768143,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,harmonic,snn,as_is,0.1,17.68896990979769,13.92333463301689,inf,22.652106362631596,29.52916603435739,0.5007918879768143,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,harmonic,snn,removed,0.1,22.66115295924316,13.215569488810486,inf,18.46605608650789,22.57172894483302,0.5007918879768143,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,harmonic,snn,as_is,0.2,17.732773763093284,13.682852034311754,inf,22.652106362631596,29.52916603435739,0.5007918879768143,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,harmonic,snn,removed,0.2,22.02618966864471,13.731597785514822,inf,18.46605608650789,22.57172894483302,0.5007918879768143,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,constant_velocity,snn,as_is,0.025,27.82791347103436,23.453434606759892,inf,nan,nan,nan,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,constant_velocity,snn,removed,0.025,25.487842381530495,24.71046105051181,inf,nan,nan,nan,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,constant_velocity,snn,as_is,0.05,34.34455940657548,28.610335070525554,inf,nan,nan,nan,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,constant_velocity,snn,removed,0.05,32.168412268403145,30.898239155952304,inf,nan,nan,nan,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,constant_velocity,snn,as_is,0.1,46.98883482357544,43.264535982775335,inf,nan,nan,nan,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,constant_velocity,snn,removed,0.1,45.88735243690314,44.41684445300692,inf,nan,nan,nan,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,constant_velocity,snn,as_is,0.2,82.7044116047957,68.43489218541691,inf,nan,nan,nan,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,constant_velocity,snn,removed,0.2,81.11785927873304,69.03354743227392,inf,nan,nan,nan,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_two_layer,snn,as_is,0.025,27.656459417018354,24.59265902014222,inf,61.13891183832448,57.954263914535,1.4279033437945756,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_two_layer,snn,removed,0.025,27.104713599463476,23.836130542788933,inf,60.710728532196185,59.64561652799088,1.4279033437945756,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_two_layer,snn,as_is,0.05,31.17962521852283,30.020909097476938,inf,61.13891183832448,57.954263914535,1.4279033437945756,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_two_layer,snn,removed,0.05,28.88480775512452,27.17077957537937,inf,60.710728532196185,59.64561652799088,1.4279033437945756,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_two_layer,snn,as_is,0.1,39.570259999504714,37.686883148600785,inf,61.13891183832448,57.954263914535,1.4279033437945756,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_two_layer,snn,removed,0.1,38.84394218690214,33.243904223083476,inf,60.710728532196185,59.64561652799088,1.4279033437945756,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_two_layer,snn,as_is,0.2,62.2746512968881,48.45096195193554,inf,61.13891183832448,57.954263914535,1.4279033437945756,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_two_layer,snn,removed,0.2,64.23655033733323,50.365846273370366,inf,60.710728532196185,59.64561652799088,1.4279033437945756,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_lmu,snn,as_is,0.025,23.499879704136656,20.378785935021995,inf,58.468096446990856,56.22863925529204,0.8102630091634728,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_lmu,snn,removed,0.025,21.1130781862862,19.601920509008742,inf,57.844359017767886,55.62977645011465,0.8102630091634728,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_lmu,snn,as_is,0.05,27.350328468374865,24.972991576391507,inf,58.468096446990856,56.22863925529204,0.8102630091634728,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_lmu,snn,removed,0.05,25.74702244692465,23.857555006660846,inf,57.844359017767886,55.62977645011465,0.8102630091634728,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_lmu,snn,as_is,0.1,34.812020625622985,31.112458765429704,inf,58.468096446990856,56.22863925529204,0.8102630091634728,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_lmu,snn,removed,0.1,34.67673632590646,30.34169769819329,inf,57.844359017767886,55.62977645011465,0.8102630091634728,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_lmu,snn,as_is,0.2,57.42842648592067,45.8793341656756,inf,58.468096446990856,56.22863925529204,0.8102630091634728,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_lmu,snn,removed,0.2,56.79596216241933,45.92003830433168,inf,57.844359017767886,55.62977645011465,0.8102630091634728,nan,nan,0.0,2100,0.0
development,loop_break_01/horizontal,wall_target,snn_phasemap,centroid,as_is,0.025,22.157110200072445,15.23802895998405,inf,16.616255962633616,13.113926467826683,1.0176091955257007,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_phasemap,centroid,removed,0.025,11.811343286017692,9.221649015492478,11.955,9.665930653976336,12.033575309547665,1.0176091955257007,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_phasemap,centroid,as_is,0.05,22.793640981762152,15.61771777794513,inf,16.616255962633616,13.113926467826683,1.0176091955257007,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_phasemap,centroid,removed,0.05,12.102896631052293,9.376635076659621,11.945,9.665930653976336,12.033575309547665,1.0176091955257007,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_phasemap,centroid,as_is,0.1,23.45539962705912,15.388359018773325,inf,16.616255962633616,13.113926467826683,1.0176091955257007,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_phasemap,centroid,removed,0.1,12.898010130561786,11.086884439178716,11.785,9.665930653976336,12.033575309547665,1.0176091955257007,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_phasemap,centroid,as_is,0.2,23.188997118373024,16.839648611070935,inf,16.616255962633616,13.113926467826683,1.0176091955257007,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_phasemap,centroid,removed,0.2,13.724246638575437,10.476789491062084,11.795,9.665930653976336,12.033575309547665,1.0176091955257007,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,phasemap,centroid,as_is,0.025,24.924427754883084,19.57910320198869,inf,21.13273079197924,18.842319265584017,1.0285481064440298,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,phasemap,centroid,removed,0.025,13.047274914325513,10.197899416847054,11.845,9.0878396997393,8.445596699335008,1.0285481064440298,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,phasemap,centroid,as_is,0.05,25.696915046571533,20.665396357165626,inf,21.13273079197924,18.842319265584017,1.0285481064440298,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,phasemap,centroid,removed,0.05,14.42463796945177,10.39657112991512,11.835,9.0878396997393,8.445596699335008,1.0285481064440298,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,phasemap,centroid,as_is,0.1,27.291782060665263,21.809610123808444,inf,21.13273079197924,18.842319265584017,1.0285481064440298,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,phasemap,centroid,removed,0.1,15.65560986909713,12.013407161955584,11.825000000000001,9.0878396997393,8.445596699335008,1.0285481064440298,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,phasemap,centroid,as_is,0.2,27.652589707086626,22.858449877749198,inf,21.13273079197924,18.842319265584017,1.0285481064440298,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,phasemap,centroid,removed,0.2,16.64706627395846,13.505917682935777,11.81,9.0878396997393,8.445596699335008,1.0285481064440298,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,kalman,centroid,as_is,0.025,21.485438291480456,18.62301832205663,11.99,19.74509587463101,14.94024447830239,1.9002522633744536,nan,nan,54.90848585690633,2404,0.0
development,loop_break_01/horizontal,wall_target,kalman,centroid,removed,0.025,13.345180063942097,12.312707784313679,11.825000000000001,15.245362786640861,16.10151809357023,1.9002522633744536,nan,nan,54.90848585690633,2404,0.0
development,loop_break_01/horizontal,wall_target,kalman,centroid,as_is,0.05,21.08472160776186,21.417176471226828,inf,19.74509587463101,14.94024447830239,1.9002522633744536,nan,nan,54.90848585690633,2404,0.0
development,loop_break_01/horizontal,wall_target,kalman,centroid,removed,0.05,14.556122554507649,14.453477815864066,11.825000000000001,15.245362786640861,16.10151809357023,1.9002522633744536,nan,nan,54.90848585690633,2404,0.0
development,loop_break_01/horizontal,wall_target,kalman,centroid,as_is,0.1,22.205710914679628,27.635018401010562,inf,19.74509587463101,14.94024447830239,1.9002522633744536,nan,nan,54.90848585690633,2404,0.0
development,loop_break_01/horizontal,wall_target,kalman,centroid,removed,0.1,17.682415976895427,17.931282806767324,11.825000000000001,15.245362786640861,16.10151809357023,1.9002522633744536,nan,nan,54.90848585690633,2404,0.0
development,loop_break_01/horizontal,wall_target,kalman,centroid,as_is,0.2,25.82313862903211,37.70737488717543,inf,19.74509587463101,14.94024447830239,1.9002522633744536,nan,nan,54.90848585690633,2404,0.0
development,loop_break_01/horizontal,wall_target,kalman,centroid,removed,0.2,22.7315778480487,24.80129888878362,inf,15.245362786640861,16.10151809357023,1.9002522633744536,nan,nan,54.90848585690633,2404,0.0
development,loop_break_01/horizontal,wall_target,harmonic,centroid,as_is,0.025,39.6574454541909,44.942907995681786,inf,24.071790314019783,16.91553635745199,1.9002522633744536,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,harmonic,centroid,removed,0.025,38.973378033995324,33.3130922253517,inf,13.409325975108525,13.738006055181309,1.9002522633744536,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,harmonic,centroid,as_is,0.05,41.34172447886755,45.04281321871281,inf,24.071790314019783,16.91553635745199,1.9002522633744536,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,harmonic,centroid,removed,0.05,41.01844039591017,35.09295321886087,inf,13.409325975108525,13.738006055181309,1.9002522633744536,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,harmonic,centroid,as_is,0.1,44.307655337748656,45.90218700577576,inf,24.071790314019783,16.91553635745199,1.9002522633744536,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,harmonic,centroid,removed,0.1,43.280877999531455,37.09550161092705,inf,13.409325975108525,13.738006055181309,1.9002522633744536,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,harmonic,centroid,as_is,0.2,48.19432756882643,47.53567300744479,inf,24.071790314019783,16.91553635745199,1.9002522633744536,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,harmonic,centroid,removed,0.2,46.47139483404966,38.62172683977695,inf,13.409325975108525,13.738006055181309,1.9002522633744536,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,constant_velocity,centroid,as_is,0.025,22.027387209626045,16.668293230974314,11.99,nan,nan,nan,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,constant_velocity,centroid,removed,0.025,13.01279194097527,12.496918589907057,11.82,nan,nan,nan,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,constant_velocity,centroid,as_is,0.05,23.94113159254092,18.715736802199245,inf,nan,nan,nan,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,constant_velocity,centroid,removed,0.05,15.201216046178196,13.787341728060872,11.82,nan,nan,nan,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,constant_velocity,centroid,as_is,0.1,27.964454333834205,27.64699031798485,inf,nan,nan,nan,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,constant_velocity,centroid,removed,0.1,22.189688488025126,17.620498233091702,11.865,nan,nan,nan,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,constant_velocity,centroid,as_is,0.2,39.505425497540685,49.290141848170045,inf,nan,nan,nan,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,constant_velocity,centroid,removed,0.2,43.63982330652129,41.02961512504811,inf,nan,nan,nan,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_two_layer,centroid,as_is,0.025,21.07086738108872,14.705746429751269,inf,45.08965416769436,49.81219364331274,2.403748370301196,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_two_layer,centroid,removed,0.025,11.439125144884112,10.087203586264915,11.735,52.06159285867864,53.25071835639879,2.403748370301196,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_two_layer,centroid,as_is,0.05,21.334321228605702,15.897107277413582,inf,45.08965416769436,49.81219364331274,2.403748370301196,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_two_layer,centroid,removed,0.05,12.353048775631018,11.0616031944475,11.790000000000001,52.06159285867864,53.25071835639879,2.403748370301196,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_two_layer,centroid,as_is,0.1,22.95355194091824,19.130476915391604,inf,45.08965416769436,49.81219364331274,2.403748370301196,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_two_layer,centroid,removed,0.1,16.339679880246592,13.084541222056147,11.825000000000001,52.06159285867864,53.25071835639879,2.403748370301196,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_two_layer,centroid,as_is,0.2,27.227229836606117,35.775454942399236,inf,45.08965416769436,49.81219364331274,2.403748370301196,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_two_layer,centroid,removed,0.2,27.131169531735775,30.477076223453118,inf,52.06159285867864,53.25071835639879,2.403748370301196,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_lmu,centroid,as_is,0.025,27.763807560216918,22.50737443940442,11.895,41.07856236327325,44.125030797181324,1.9499656446125986,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_lmu,centroid,removed,0.025,17.406908092006486,12.931630280445589,inf,29.454811043451514,35.80802602382666,1.9499656446125986,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_lmu,centroid,as_is,0.05,30.139950850982437,27.18349456685042,11.85,41.07856236327325,44.125030797181324,1.9499656446125986,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_lmu,centroid,removed,0.05,22.681613992083633,12.427071385228437,inf,29.454811043451514,35.80802602382666,1.9499656446125986,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_lmu,centroid,as_is,0.1,34.796012537606245,39.02043100056114,11.855,41.07856236327325,44.125030797181324,1.9499656446125986,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_lmu,centroid,removed,0.1,31.84616809650457,17.16270805001304,inf,29.454811043451514,35.80802602382666,1.9499656446125986,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_lmu,centroid,as_is,0.2,43.228759129471456,51.83983040804011,inf,41.07856236327325,44.125030797181324,1.9499656446125986,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_lmu,centroid,removed,0.2,49.07490954912477,33.339438204650094,inf,29.454811043451514,35.80802602382666,1.9499656446125986,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_phasemap,snn,as_is,0.025,20.657896604599024,21.587219040363937,inf,19.569883234781187,19.291753330003328,1.0025351410268262,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_phasemap,snn,removed,0.025,17.00881538772543,18.549070944863647,11.785,16.236479832778794,22.68688229631527,1.0025351410268262,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_phasemap,snn,as_is,0.05,20.451335796435,20.151052065588672,inf,19.569883234781187,19.291753330003328,1.0025351410268262,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_phasemap,snn,removed,0.05,17.726227540888356,18.03037897963266,11.92,16.236479832778794,22.68688229631527,1.0025351410268262,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_phasemap,snn,as_is,0.1,22.576719539634855,16.5965120274644,inf,19.569883234781187,19.291753330003328,1.0025351410268262,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_phasemap,snn,removed,0.1,18.981891335015817,15.201066197972587,inf,16.236479832778794,22.68688229631527,1.0025351410268262,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_phasemap,snn,as_is,0.2,25.322790621745618,16.336530562417295,inf,19.569883234781187,19.291753330003328,1.0025351410268262,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_phasemap,snn,removed,0.2,22.302474487706636,14.865235353604412,inf,16.236479832778794,22.68688229631527,1.0025351410268262,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,phasemap,snn,as_is,0.025,19.06326252007767,20.490930451472895,inf,18.704758958418722,16.684464572391157,1.0349725685388769,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,phasemap,snn,removed,0.025,17.02643340122436,16.549973067553694,11.825000000000001,13.082735166841164,13.250144880236824,1.0349725685388769,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,phasemap,snn,as_is,0.05,20.289395265804878,19.19534357613729,inf,18.704758958418722,16.684464572391157,1.0349725685388769,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,phasemap,snn,removed,0.05,16.549422281912598,16.060674667261885,11.885,13.082735166841164,13.250144880236824,1.0349725685388769,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,phasemap,snn,as_is,0.1,22.994923200215478,20.478182224905318,inf,18.704758958418722,16.684464572391157,1.0349725685388769,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,phasemap,snn,removed,0.1,18.834785862262166,14.951109254614634,11.905,13.082735166841164,13.250144880236824,1.0349725685388769,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,phasemap,snn,as_is,0.2,29.575926883031222,21.977865601544543,inf,18.704758958418722,16.684464572391157,1.0349725685388769,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,phasemap,snn,removed,0.2,23.85701143192203,17.41094704862279,inf,13.082735166841164,13.250144880236824,1.0349725685388769,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,kalman,snn,as_is,0.025,22.298186245898687,23.792890568524815,inf,24.28772194389136,22.58114619933555,0.951065455593986,nan,nan,74.87520798669046,2404,0.0
development,loop_break_01/horizontal,wall_target,kalman,snn,removed,0.025,19.44315296927456,18.573975646145197,11.9,22.930735990396137,24.147574638015236,0.951065455593986,nan,nan,74.87520798669046,2404,0.0
development,loop_break_01/horizontal,wall_target,kalman,snn,as_is,0.05,24.506688667122567,21.951089113541244,inf,24.28772194389136,22.58114619933555,0.951065455593986,nan,nan,74.87520798669046,2404,0.0
development,loop_break_01/horizontal,wall_target,kalman,snn,removed,0.05,21.218133817650003,19.979944833270864,11.905,22.930735990396137,24.147574638015236,0.951065455593986,nan,nan,74.87520798669046,2404,0.0
development,loop_break_01/horizontal,wall_target,kalman,snn,as_is,0.1,28.4379014995532,21.607544326146026,11.905,24.28772194389136,22.58114619933555,0.951065455593986,nan,nan,74.87520798669046,2404,0.0
development,loop_break_01/horizontal,wall_target,kalman,snn,removed,0.1,26.012862047192147,21.042669931817365,11.905,22.930735990396137,24.147574638015236,0.951065455593986,nan,nan,74.87520798669046,2404,0.0
development,loop_break_01/horizontal,wall_target,kalman,snn,as_is,0.2,31.314704862806085,20.261812095993847,inf,24.28772194389136,22.58114619933555,0.951065455593986,nan,nan,74.87520798669046,2404,0.0
development,loop_break_01/horizontal,wall_target,kalman,snn,removed,0.2,26.570146312206315,22.659779886685442,inf,22.930735990396137,24.147574638015236,0.951065455593986,nan,nan,74.87520798669046,2404,0.0
development,loop_break_01/horizontal,wall_target,harmonic,snn,as_is,0.025,30.363207401659437,16.88565100033256,inf,18.873278957062272,15.339253252249682,0.951065455593986,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,harmonic,snn,removed,0.025,24.429641627014927,21.013143833427158,inf,12.922009250369381,15.229604360596342,0.951065455593986,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,harmonic,snn,as_is,0.05,33.3240274089505,19.973240643297565,inf,18.873278957062272,15.339253252249682,0.951065455593986,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,harmonic,snn,removed,0.05,26.789271677291545,23.93883919977971,inf,12.922009250369381,15.229604360596342,0.951065455593986,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,harmonic,snn,as_is,0.1,36.68520411738393,24.399157009065753,inf,18.873278957062272,15.339253252249682,0.951065455593986,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,harmonic,snn,removed,0.1,29.94227210357746,25.998308931584898,inf,12.922009250369381,15.229604360596342,0.951065455593986,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,harmonic,snn,as_is,0.2,37.30878983990071,25.1522632883118,inf,18.873278957062272,15.339253252249682,0.951065455593986,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,harmonic,snn,removed,0.2,30.507194221858782,26.45757279880845,inf,12.922009250369381,15.229604360596342,0.951065455593986,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,constant_velocity,snn,as_is,0.025,28.44402825971445,28.32320018225389,11.97,nan,nan,nan,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,constant_velocity,snn,removed,0.025,26.66900798784594,26.676381006110933,11.965,nan,nan,nan,nan,nan,0.0,2404,0.0
