set,clip,setup,memory,input,offset,horizon_s,fde_px,fde_iqr_px,lock_on_s,path_median_px,path_last_px,period_ratio,auc,latency_s,fp_per_min,n_steps,unseen_fraction
held_out,wide_01,pendulum,harmonic,snn,removed,0.1,14.030739204554743,21.154555016194152,24.84,17.594877533801373,28.172561592049107,1.0018824937027542,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,harmonic,snn,as_is,0.2,16.214580269621266,13.728380130672445,24.755,17.72561197733048,33.60991381494711,1.0018824937027542,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,harmonic,snn,removed,0.2,14.680749791604867,21.38246159473377,24.755,17.594877533801373,28.172561592049107,1.0018824937027542,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,constant_velocity,snn,as_is,0.025,22.345800063725466,18.74346061283159,inf,nan,nan,nan,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,constant_velocity,snn,removed,0.025,19.19243032767059,17.034249269589452,inf,nan,nan,nan,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,constant_velocity,snn,as_is,0.05,29.373840460829577,23.458414269162162,inf,nan,nan,nan,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,constant_velocity,snn,removed,0.05,26.41788359230776,22.429409518128033,inf,nan,nan,nan,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,constant_velocity,snn,as_is,0.1,50.82389969039596,34.76937795268326,inf,nan,nan,nan,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,constant_velocity,snn,removed,0.1,47.57822565769722,35.989048809080955,inf,nan,nan,nan,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,constant_velocity,snn,as_is,0.2,114.81686446741341,63.4266398457506,inf,nan,nan,nan,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,constant_velocity,snn,removed,0.2,111.84921142070917,64.9903340338057,inf,nan,nan,nan,nan,nan,0.0,5004,0.0
held_out,small_break,pendulum,snn_phasemap,centroid,as_is,0.025,75.10946892848955,13.899582910399602,inf,74.76046473743769,69.89350613084585,0.9768491989827734,1.0,0.0045000000000001705,4.214963119072798,5006,0.0
held_out,small_break,pendulum,snn_phasemap,centroid,removed,0.025,12.17513327636241,8.883275232281957,inf,11.268376229484078,18.927004389527276,0.9768491989827734,1.0,0.0045000000000001705,4.214963119072798,5006,0.0
held_out,small_break,pendulum,snn_phasemap,centroid,as_is,0.05,75.18651046920805,13.529257507566868,inf,74.75340800973976,69.89350613084585,0.9769477310394474,1.0,0.0045000000000001705,4.214963119072798,5006,0.0
held_out,small_break,pendulum,snn_phasemap,centroid,removed,0.05,12.228276249616663,9.37117430035308,inf,11.247191702696895,18.927004389527276,0.9769477310394474,1.0,0.0045000000000001705,4.214963119072798,5006,0.0
held_out,small_break,pendulum,snn_phasemap,centroid,as_is,0.1,75.86292504259009,13.89047650305264,inf,74.73609219054718,69.89350613084585,0.9774564701303015,1.0,0.0045000000000001705,4.214963119072798,5006,0.0
held_out,small_break,pendulum,snn_phasemap,centroid,removed,0.1,11.999371578506041,9.808331118989326,inf,11.210140901560042,18.927004389527276,0.9774564701303015,1.0,0.0045000000000001705,4.214963119072798,5006,0.0
held_out,small_break,pendulum,snn_phasemap,centroid,as_is,0.2,77.04259438108673,13.203056616246158,inf,74.71681125539686,69.89350613084585,0.9778557200986132,1.0,0.0045000000000001705,4.214963119072798,5006,0.0
held_out,small_break,pendulum,snn_phasemap,centroid,removed,0.2,13.230983107687383,9.480763055673167,inf,11.149691415529729,18.927004389527276,0.9778557200986132,1.0,0.0045000000000001705,4.214963119072798,5006,0.0
held_out,small_break,pendulum,phasemap,centroid,as_is,0.025,75.39950739887706,13.442683771412177,inf,75.71912642983236,71.18399041947579,1.001090155300271,1.0,0.0045000000000001705,4.214963119072798,5006,0.0
held_out,small_break,pendulum,phasemap,centroid,removed,0.025,11.193154163967986,7.524980427416638,inf,9.775505350096305,14.551336724433245,1.001090155300271,1.0,0.0045000000000001705,4.214963119072798,5006,0.0
held_out,small_break,pendulum,phasemap,centroid,as_is,0.05,75.68653993837398,12.286375188752857,inf,75.72328735349853,71.18399041947579,1.001256624755469,1.0,0.0045000000000001705,4.214963119072798,5006,0.0
held_out,small_break,pendulum,phasemap,centroid,removed,0.05,11.277124687424486,7.33035436131588,inf,9.755200972315365,14.551336724433245,1.001256624755469,1.0,0.0045000000000001705,4.214963119072798,5006,0.0
held_out,small_break,pendulum,phasemap,centroid,as_is,0.1,76.32131674116032,10.96820809571821,inf,75.76575199579844,71.18399041947579,1.0014283595146027,1.0,0.0045000000000001705,4.214963119072798,5006,0.0
held_out,small_break,pendulum,phasemap,centroid,removed,0.1,12.177465793383014,8.06784215799904,inf,9.711845291000131,14.551336724433245,1.0014283595146027,1.0,0.0045000000000001705,4.214963119072798,5006,0.0
held_out,small_break,pendulum,phasemap,centroid,as_is,0.2,76.71317529058751,11.577652693265023,inf,75.84138729656293,71.18399041947579,1.0017998651237972,1.0,0.0045000000000001705,4.214963119072798,5006,0.0
held_out,small_break,pendulum,phasemap,centroid,removed,0.2,13.150820928357188,8.19844113423725,inf,9.623962983511344,14.551336724433245,1.0017998651237972,1.0,0.0045000000000001705,4.214963119072798,5006,0.0
held_out,small_break,pendulum,kalman,centroid,as_is,0.025,74.53870374354804,17.43955754385472,inf,73.22173955339451,68.99686495441165,1.0073001388613203,0.9650550793901026,0.06449999999999889,75.86933614331036,5006,0.0
held_out,small_break,pendulum,kalman,centroid,removed,0.025,12.781497934292073,9.783509520391828,inf,11.044794416713716,18.361000152839786,1.0073001388613203,0.9650550793901026,0.06449999999999889,75.86933614331036,5006,0.0
held_out,small_break,pendulum,kalman,centroid,as_is,0.05,74.5952281472601,20.262834745476113,inf,73.20308006438057,68.99686495441165,1.0073001388613203,0.9650550793901026,0.06449999999999889,75.86933614331036,5006,0.0
held_out,small_break,pendulum,kalman,centroid,removed,0.05,13.652412636134864,10.610715952585426,inf,10.96559701553243,18.361000152839786,1.0073001388613203,0.9650550793901026,0.06449999999999889,75.86933614331036,5006,0.0
held_out,small_break,pendulum,kalman,centroid,as_is,0.1,74.73078001093461,23.982045531558313,inf,73.20805370696613,68.99686495441165,1.0073001388613203,0.9650550793901026,0.06449999999999889,75.86933614331036,5006,0.0
held_out,small_break,pendulum,kalman,centroid,removed,0.1,15.216328244224915,11.768431066489406,inf,10.927787336753322,18.361000152839786,1.0073001388613203,0.9650550793901026,0.06449999999999889,75.86933614331036,5006,0.0
held_out,small_break,pendulum,kalman,centroid,as_is,0.2,76.14855445628129,19.35455065818175,inf,73.27744007269234,68.99686495441165,1.0073001388613203,0.9650550793901026,0.06449999999999889,75.86933614331036,5006,0.0
held_out,small_break,pendulum,kalman,centroid,removed,0.2,14.758178214506362,9.520083054868788,inf,10.84515574022523,18.361000152839786,1.0073001388613203,0.9650550793901026,0.06449999999999889,75.86933614331036,5006,0.0
held_out,small_break,pendulum,harmonic,centroid,as_is,0.025,77.6655238405636,11.18904081372878,inf,74.78951528242371,69.66560962033921,1.0073001388613203,0.6670332064191474,0.08450000000000024,0.0,5006,0.0
held_out,small_break,pendulum,harmonic,centroid,removed,0.025,11.959162075879822,7.953120062637254,inf,8.865359809507673,14.584925541326099,1.0073001388613203,0.6670332064191474,0.08450000000000024,0.0,5006,0.0
held_out,small_break,pendulum,harmonic,centroid,as_is,0.05,77.88423586964132,11.660227844907965,inf,74.80337752011633,69.66560962033921,1.0073001388613203,0.6670332064191474,0.08450000000000024,0.0,5006,0.0
held_out,small_break,pendulum,harmonic,centroid,removed,0.05,12.114402485790702,8.595065544629884,inf,8.863944111661217,14.584925541326099,1.0073001388613203,0.6670332064191474,0.08450000000000024,0.0,5006,0.0
held_out,small_break,pendulum,harmonic,centroid,as_is,0.1,78.0760166976304,12.00602323982666,inf,74.82758477662564,69.66560962033921,1.0073001388613203,0.6670332064191474,0.08450000000000024,0.0,5006,0.0
held_out,small_break,pendulum,harmonic,centroid,removed,0.1,12.745240058740759,9.34813280041146,inf,8.848026044724017,14.584925541326099,1.0073001388613203,0.6670332064191474,0.08450000000000024,0.0,5006,0.0
held_out,small_break,pendulum,harmonic,centroid,as_is,0.2,78.4276524011085,11.685075812436253,inf,74.88615984917867,69.66560962033921,1.0073001388613203,0.6670332064191474,0.08450000000000024,0.0,5006,0.0
held_out,small_break,pendulum,harmonic,centroid,removed,0.2,13.282406667163798,9.56128681400402,inf,8.812963620574248,14.584925541326099,1.0073001388613203,0.6670332064191474,0.08450000000000024,0.0,5006,0.0
held_out,small_break,pendulum,constant_velocity,centroid,as_is,0.025,73.98694970305064,19.82030686892827,inf,nan,nan,nan,0.5919122426066915,inf,0.0,5006,0.0
held_out,small_break,pendulum,constant_velocity,centroid,removed,0.025,12.132984510697458,12.006394245685568,inf,nan,nan,nan,0.5919122426066915,inf,0.0,5006,0.0
held_out,small_break,pendulum,constant_velocity,centroid,as_is,0.05,73.97615148349473,24.565023298416108,inf,nan,nan,nan,0.5919122426066915,inf,0.0,5006,0.0
held_out,small_break,pendulum,constant_velocity,centroid,removed,0.05,13.954893182465915,14.94909287565203,inf,nan,nan,nan,0.5919122426066915,inf,0.0,5006,0.0
held_out,small_break,pendulum,constant_velocity,centroid,as_is,0.1,74.20388914826086,33.589952456515036,inf,nan,nan,nan,0.5919122426066915,inf,0.0,5006,0.0
held_out,small_break,pendulum,constant_velocity,centroid,removed,0.1,19.604247246214094,20.362516146364314,inf,nan,nan,nan,0.5919122426066915,inf,0.0,5006,0.0
held_out,small_break,pendulum,constant_velocity,centroid,as_is,0.2,79.15864728333888,48.717447041326295,inf,nan,nan,nan,0.5919122426066915,inf,0.0,5006,0.0
held_out,small_break,pendulum,constant_velocity,centroid,removed,0.2,45.01233479004975,34.814489442378665,inf,nan,nan,nan,0.5919122426066915,inf,0.0,5006,0.0
held_out,small_break,pendulum,snn_phasemap,snn,as_is,0.025,11.718521443668255,9.813544761195889,inf,18.06584876392394,18.05117621316655,0.964168441849831,0.9841384111372119,0.07449999999999868,0.0,5006,0.00019976028765481422
held_out,small_break,pendulum,snn_phasemap,snn,removed,0.025,11.636293673067463,9.81408522560484,inf,18.129364708610154,18.214195297612065,0.964168441849831,0.9841384111372119,0.07449999999999868,0.0,5006,0.00019976028765481422
held_out,small_break,pendulum,snn_phasemap,snn,as_is,0.05,14.20682462678889,12.515354083257682,inf,18.047495884812676,18.05117621316655,0.9641788039387991,0.9841384111372119,0.07449999999999868,0.0,5006,0.00019976028765481422
held_out,small_break,pendulum,snn_phasemap,snn,removed,0.05,14.01233206964756,12.618752034358183,inf,18.10691243204662,18.214195297612065,0.9641788039387991,0.9841384111372119,0.07449999999999868,0.0,5006,0.00019976028765481422
held_out,small_break,pendulum,snn_phasemap,snn,as_is,0.1,18.01416457452014,18.751712214382678,inf,18.032492917733187,18.05117621316655,0.964603687323027,0.9841384111372119,0.07449999999999868,0.0,5006,0.00019976028765481422
held_out,small_break,pendulum,snn_phasemap,snn,removed,0.1,17.989192224141977,19.276141418190015,inf,18.079654988741176,18.214195297612065,0.964603687323027,0.9841384111372119,0.07449999999999868,0.0,5006,0.00019976028765481422
held_out,small_break,pendulum,snn_phasemap,snn,as_is,0.2,24.428795835732306,24.46973535937814,inf,17.969784489469927,18.05117621316655,0.9654716290775666,0.9841384111372119,0.07449999999999868,0.0,5006,0.00019976028765481422
held_out,small_break,pendulum,snn_phasemap,snn,removed,0.2,24.46578651619035,24.730373400531942,inf,18.004855388989455,18.214195297612065,0.9654716290775666,0.9841384111372119,0.07449999999999868,0.0,5006,0.00019976028765481422
held_out,small_break,pendulum,phasemap,snn,as_is,0.025,10.957692613879626,10.51275991998279,inf,16.80197582142687,11.138729462308163,1.0542449552902773,0.9882263136496768,0.2594999999999992,0.0,5006,0.00019976028765481422
held_out,small_break,pendulum,phasemap,snn,removed,0.025,10.929047701518051,10.643007621060985,inf,16.58037582127779,11.081977166985695,1.0542449552902773,0.9882263136496768,0.2594999999999992,0.0,5006,0.00019976028765481422
held_out,small_break,pendulum,phasemap,snn,as_is,0.05,13.810875663508476,14.853209733079845,inf,16.81878770939561,11.138729462308163,1.0590675416029165,0.9882263136496768,0.2594999999999992,0.0,5006,0.00019976028765481422
held_out,small_break,pendulum,phasemap,snn,removed,0.05,13.970017983081137,14.82014045422406,inf,16.593481192242574,11.081977166985695,1.0590675416029165,0.9882263136496768,0.2594999999999992,0.0,5006,0.00019976028765481422
held_out,small_break,pendulum,phasemap,snn,as_is,0.1,18.321447688330444,20.463627916971383,inf,16.845352801421456,11.138729462308163,1.0600654633697664,0.9882263136496768,0.2594999999999992,0.0,5006,0.00019976028765481422
held_out,small_break,pendulum,phasemap,snn,removed,0.1,18.29999176193471,20.227961557853703,inf,16.6163635452915,11.081977166985695,1.0600654633697664,0.9882263136496768,0.2594999999999992,0.0,5006,0.00019976028765481422
held_out,small_break,pendulum,phasemap,snn,as_is,0.2,26.052231816336203,22.133233006979506,inf,16.954137530966204,11.138729462308163,1.0613066101669735,0.9882263136496768,0.2594999999999992,0.0,5006,0.00019976028765481422
held_out,small_break,pendulum,phasemap,snn,removed,0.2,25.98562221358217,21.687669314858873,inf,16.729345015455657,11.081977166985695,1.0613066101669735,0.9882263136496768,0.2594999999999992,0.0,5006,0.00019976028765481422
held_out,small_break,pendulum,kalman,snn,as_is,0.025,8.78051782254816,8.801344873501787,inf,11.460417070740272,19.54554297503025,1.0063337492173858,0.9969023893088179,0.6745000000000001,0.0,5006,0.00019976028765481422
held_out,small_break,pendulum,kalman,snn,removed,0.025,8.829224872697552,8.770352118602723,inf,11.470617005681092,19.629442101521327,1.0063337492173858,0.9969023893088179,0.6745000000000001,0.0,5006,0.00019976028765481422
held_out,small_break,pendulum,kalman,snn,as_is,0.05,9.774756021048912,10.17826693438391,inf,11.456020886246591,19.54554297503025,1.0063337492173858,0.9969023893088179,0.6745000000000001,0.0,5006,0.00019976028765481422
held_out,small_break,pendulum,kalman,snn,removed,0.05,9.926645288908622,9.995741453691881,inf,11.46452366823311,19.629442101521327,1.0063337492173858,0.9969023893088179,0.6745000000000001,0.0,5006,0.00019976028765481422
held_out,small_break,pendulum,kalman,snn,as_is,0.1,11.63707771127853,11.577948892299052,inf,11.425162917431958,19.54554297503025,1.0063337492173858,0.9969023893088179,0.6745000000000001,0.0,5006,0.00019976028765481422
held_out,small_break,pendulum,kalman,snn,removed,0.1,11.726998489726734,11.547951895636508,inf,11.449316651237245,19.629442101521327,1.0063337492173858,0.9969023893088179,0.6745000000000001,0.0,5006,0.00019976028765481422
held_out,small_break,pendulum,kalman,snn,as_is,0.2,10.938212934833686,9.704018021609844,inf,11.361477244783478,19.54554297503025,1.0063337492173858,0.9969023893088179,0.6745000000000001,0.0,5006,0.00019976028765481422
held_out,small_break,pendulum,kalman,snn,removed,0.2,10.938889381734176,9.394938738172145,inf,11.402918440396887,19.629442101521327,1.0063337492173858,0.9969023893088179,0.6745000000000001,0.0,5006,0.00019976028765481422
held_out,small_break,pendulum,harmonic,snn,as_is,0.025,9.635956286250357,7.145780240266724,inf,8.287350100824037,12.327180501789385,1.0063337492173858,0.6280164895708622,0.0045000000000001705,4.214963119072798,5006,0.00019976028765481422
held_out,small_break,pendulum,harmonic,snn,removed,0.025,9.963185135722103,7.197387254949375,inf,8.407336249695613,12.390727598093967,1.0063337492173858,0.6280164895708622,0.0045000000000001705,4.214963119072798,5006,0.00019976028765481422
held_out,small_break,pendulum,harmonic,snn,as_is,0.05,10.037592282120666,7.527625413843273,inf,8.283940508263353,12.327180501789385,1.0063337492173858,0.6280164895708622,0.0045000000000001705,4.214963119072798,5006,0.00019976028765481422
held_out,small_break,pendulum,harmonic,snn,removed,0.05,10.342296550468237,7.694475364726824,inf,8.400056808393533,12.390727598093967,1.0063337492173858,0.6280164895708622,0.0045000000000001705,4.214963119072798,5006,0.00019976028765481422
held_out,small_break,pendulum,harmonic,snn,as_is,0.1,10.882106836195854,8.389211232538884,inf,8.279173398076905,12.327180501789385,1.0063337492173858,0.6280164895708622,0.0045000000000001705,4.214963119072798,5006,0.00019976028765481422
held_out,small_break,pendulum,harmonic,snn,removed,0.1,11.134944786105388,8.600966467130103,inf,8.3922553023775,12.390727598093967,1.0063337492173858,0.6280164895708622,0.0045000000000001705,4.214963119072798,5006,0.00019976028765481422
held_out,small_break,pendulum,harmonic,snn,as_is,0.2,11.299703665975876,8.917220620413177,inf,8.275173130837254,12.327180501789385,1.0063337492173858,0.6280164895708622,0.0045000000000001705,4.214963119072798,5006,0.00019976028765481422
held_out,small_break,pendulum,harmonic,snn,removed,0.2,11.504049508692715,9.11781900107909,inf,8.3860366536633,12.390727598093967,1.0063337492173858,0.6280164895708622,0.0045000000000001705,4.214963119072798,5006,0.00019976028765481422
held_out,small_break,pendulum,constant_velocity,snn,as_is,0.025,10.390250343034232,10.846924690492509,inf,nan,nan,nan,0.6979037277564627,inf,0.0,5006,0.00019976028765481422
held_out,small_break,pendulum,constant_velocity,snn,removed,0.025,10.448989275675043,10.642159461557084,inf,nan,nan,nan,0.6979037277564627,inf,0.0,5006,0.00019976028765481422
held_out,small_break,pendulum,constant_velocity,snn,as_is,0.05,13.621249630423163,12.939561459674335,inf,nan,nan,nan,0.6979037277564627,inf,0.0,5006,0.00019976028765481422
held_out,small_break,pendulum,constant_velocity,snn,removed,0.05,13.690883571443297,12.643867175872474,inf,nan,nan,nan,0.6979037277564627,inf,0.0,5006,0.00019976028765481422
held_out,small_break,pendulum,constant_velocity,snn,as_is,0.1,22.315255775741687,18.213009234415846,14.13,nan,nan,nan,0.6979037277564627,inf,0.0,5006,0.00019976028765481422
held_out,small_break,pendulum,constant_velocity,snn,removed,0.1,22.42243812034304,18.446664057156703,14.13,nan,nan,nan,0.6979037277564627,inf,0.0,5006,0.00019976028765481422
held_out,small_break,pendulum,constant_velocity,snn,as_is,0.2,49.93728143736997,33.06779101099467,inf,nan,nan,nan,0.6979037277564627,inf,0.0,5006,0.00019976028765481422
held_out,small_break,pendulum,constant_velocity,snn,removed,0.2,50.083122646200714,32.94202408086994,inf,nan,nan,nan,0.6979037277564627,inf,0.0,5006,0.00019976028765481422
